Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Display,Spreadsheet: Audio,Spreadsheet: Variety,Manipulation: Spreadsheet,Store: Progress
6,1719954546236,02/07/2024 21:09:06,1719961746236,2,03/07/2024 01:09:06,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,20357.619999999966,20353.599999999977,20357.619999999966,20357.619999999966,20353.599999999977,20357.619999999966,1,20357.619999999966,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A5.mp3,non-st,,43
7,1719954556094,02/07/2024 21:09:16,1719961756094,2,03/07/2024 01:09:16,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,30276.579999999987,30268.439999999973,30276.579999999987,30276.579999999987,30268.439999999973,30276.579999999987,1,30276.579999999987,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A5.mp3,non-st,,43
8,1719954562075,02/07/2024 21:09:22,1719961762075,2,03/07/2024 01:09:22,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,36219.45999999999,36189.67999999999,36219.45999999999,36219.45999999999,36189.67999999999,36219.45999999999,1,36219.45999999999,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A5.mp3,non-st,,43
9,1719954571947,02/07/2024 21:09:31,1719961771947,2,03/07/2024 01:09:31,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,46120.57999999999,46109.53999999998,46120.57999999999,46120.57999999999,46109.53999999998,46120.57999999999,1,46120.57999999999,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,ROHA11_non-st_A5.mp3,non-st,,43
10,1719954587292,02/07/2024 21:09:47,1719961787292,2,03/07/2024 01:09:47,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,61473.57999999999,61440.419999999984,61473.57999999999,61473.57999999999,61440.419999999984,61473.57999999999,1,61473.57999999999,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,ROHA11_non-st_A5.mp3,non-st,,43
11,1719954587317,02/07/2024 21:09:47,1719961787317,2,03/07/2024 01:09:47,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,6,43435.31999999998,61440.419999999984,61484.419999999984,43435.31999999998,61440.419999999984,61484.419999999984,1,43435.31999999998,18049.100000000006,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,ROHA11_non-st_A5.mp3,non-st,,44
12,1719954587318,02/07/2024 21:09:47,1719961787318,2,03/07/2024 01:09:47,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Plattdeutsch,51233.359999999986,61440.419999999984,61484.419999999984,51233.359999999986,61440.419999999984,61484.419999999984,1,51233.359999999986,10251.059999999998,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,ROHA11_non-st_A5.mp3,non-st,,44
13,1719954589356,02/07/2024 21:09:49,1719961789356,2,03/07/2024 01:09:49,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,2099.1600000000035,2077.8399999999965,2099.1600000000035,2099.1600000000035,2077.8399999999965,2099.1600000000035,1,2099.1600000000035,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_st_A3.mp3,st,,44
14,1719954598986,02/07/2024 21:09:58,1719961798986,2,03/07/2024 01:09:58,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,11728.160000000003,11712.619999999995,11728.160000000003,11728.160000000003,11712.619999999995,11728.160000000003,1,11728.160000000003,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_st_A3.mp3,st,,44
15,1719954605388,02/07/2024 21:10:05,1719961805388,2,03/07/2024 01:10:05,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,18131.160000000003,18112.78,18131.160000000003,18131.160000000003,18112.78,18131.160000000003,1,18131.160000000003,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_st_A3.mp3,st,,44
16,1719954615022,02/07/2024 21:10:15,1719961815022,2,03/07/2024 01:10:15,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,27765.160000000003,27741.380000000005,27765.160000000003,27765.160000000003,27741.380000000005,27765.160000000003,1,27765.160000000003,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,MARA17_st_A3.mp3,st,,44
17,1719954621203,02/07/2024 21:10:21,1719961821203,2,03/07/2024 01:10:21,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,continue,,33946.16,33921.04000000001,33946.16,33946.16,33921.04000000001,33946.16,1,33946.16,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,MARA17_st_A3.mp3,st,,44
18,1719954621204,02/07/2024 21:10:21,1719961821204,2,03/07/2024 01:10:21,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,1,8495.940000000002,33921.04000000001,33947.16,8495.940000000002,33921.04000000001,33947.16,1,8495.940000000002,25451.22,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,MARA17_st_A3.mp3,st,,45
19,1719954621205,02/07/2024 21:10:21,1719961821205,2,03/07/2024 01:10:21,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,2,Origin & authenticity,Screen 1,r5fdzm,1,response,Alemannisch,15326.5,33921.04000000001,33948.16,15326.5,33921.04000000001,33948.16,1,15326.5,18621.660000000003,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,MARA17_st_A3.mp3,st,,45
20,1719954637316,02/07/2024 21:10:37,1719961837316,2,03/07/2024 01:10:37,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,continue,16107.239999999962,16069.139999999985,16107.239999999962,16107.239999999962,16069.139999999985,16107.239999999962,1,16107.239999999962,0,0,ResponseProgress,Click Response,Continue,5,object-1178,,Paradigm check,,,,46
21,1719954637332,02/07/2024 21:10:37,1719961837332,2,03/07/2024 01:10:37,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,Nein,5327.1600000000035,16069.139999999985,16107.239999999962,5327.1600000000035,16069.139999999985,16107.239999999962,1,5327.1600000000035,10780.079999999958,0,,Text Entry,Text Entry,3,object-1145,,Paradigm check,,,,46
22,1719954637334,02/07/2024 21:10:37,1719961837334,2,03/07/2024 01:10:37,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,1,Paradigm check,Screen 1,1mw97n,1,response,Nein,10237.779999999999,16069.139999999985,16107.239999999962,10237.779999999999,16069.139999999985,16107.239999999962,1,10237.779999999999,5869.459999999963,0,,Text Entry,Text Entry,4,object-1146,,Paradigm check,,,,46
23,1719954641516,02/07/2024 21:10:41,1719961841516,2,03/07/2024 01:10:41,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,1,Instructions3,Screen 1,d2amsh,1,continue,,4241.700000000041,4221.180000000022,4241.700000000041,4241.700000000041,4221.180000000022,4241.700000000041,1,4241.700000000041,0,0,,Click To Continue,Continue Button,2,object-1272,,Instructions3,,,,47
24,1719954641520,02/07/2024 21:10:41,1719961841520,2,03/07/2024 01:10:41,86579,59,task-brwb,,38710138,280560572521558,11361818,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1598x749,1598x624,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_8,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719961024213,02/07/2024 22:57:04,1719968224213,2,03/07/2024 02:57:04,86579,59,task-brwb,,38712178,280560572377202,11362246,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_10,,,Origin_authenticity_M,Origin_authenticity_M,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719961052639,02/07/2024 22:57:32,1719968252639,2,03/07/2024 02:57:32,86579,59,task-brwb,,38712178,280560572377202,11362246,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_10,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,continue,,28435.8,28426.399999999998,28435.8,28435.8,28426.399999999998,28435.8,1,28435.8,0,0,,Click To Continue,Continue Button,1,object-19,,Political level,,,,43
3,1719961052642,02/07/2024 22:57:32,1719968252642,2,03/07/2024 02:57:32,86579,59,task-brwb,,38712178,280560572377202,11362246,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_10,,,Origin_authenticity_M,Origin_authenticity_M,1,Political level,Screen 1,ptfor7,1,response,sowohl national (z.B. im Bundestag) als auch regional (z.B. in einem Landtag) möglich,27343.3,28426.399999999998,28438.500000047683,27343.3,28426.399999999998,28438.500000047683,1,27343.3,1095.2000000476837,0,,Dropdown,Dropdown,6,object-18,,Political level,,,,43
4,1719961054713,02/07/2024 22:57:34,1719968254713,2,03/07/2024 02:57:34,86579,59,task-brwb,,38712178,280560572377202,11362246,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_10,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio started,2082.7000000000044,2066.300000000003,2082.7000000000044,2082.7000000000044,2066.300000000003,2082.7000000000044,1,2082.7000000000044,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_non-st_A3.mp3,non-st,,43
5,1719961062941,02/07/2024 22:57:42,1719968262941,2,03/07/2024 02:57:42,86579,59,task-brwb,,38712178,280560572377202,11362246,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_10,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,info,audio finished,10312.200000071527,10297.599999999999,10312.200000071527,10312.200000071527,10297.599999999999,10312.200000071527,1,10312.200000071527,0,0,,Audio Clip,Audio,1,object-1316,,Origin & authenticity,UDMA21_non-st_A3.mp3,non-st,,43
6,1719961085543,02/07/2024 22:58:05,1719968285543,2,03/07/2024 02:58:05,86579,59,task-brwb,,38712178,280560572377202,11362246,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_10,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,continue,,32913.50000002384,32908.700000000004,32913.50000002384,32913.50000002384,32908.700000000004,32913.50000002384,1,32913.50000002384,0,0,,Click To Continue,Continue Button,2,object-1317,,Origin & authenticity,UDMA21_non-st_A3.mp3,non-st,,43
7,1719961085545,02/07/2024 22:58:05,1719968285545,2,03/07/2024 02:58:05,86579,59,task-brwb,,38712178,280560572377202,11362246,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_10,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,4,13297.099999999999,32908.700000000004,32915.600000047685,13297.099999999999,32908.700000000004,32915.600000047685,1,13297.099999999999,19618.500000047687,0,ResponseProgress,Rating Scale,Rating Scale,5,object-4,,Origin & authenticity,UDMA21_non-st_A3.mp3,non-st,,44
8,1719961085546,02/07/2024 22:58:05,1719968285546,2,03/07/2024 02:58:05,86579,59,task-brwb,,38712178,280560572377202,11362246,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x738,End study,,0,"Origin & authenticity only male, only female",16,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_10,,,Origin_authenticity_M,Origin_authenticity_M,1,Origin & authenticity,Screen 1,r5fdzm,1,response,Ich weiß es nicht,25060.700000000004,32908.700000000004,32916.50000002384,25060.700000000004,32908.700000000004,32916.50000002384,1,25060.700000000004,7855.800000023839,0,,Dropdown,Dropdown,7,object-6,,Origin & authenticity,UDMA21_non-st_A3.mp3,non-st,,44
