Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Speaker Gender,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Display,Spreadsheet: Trial type,Spreadsheet: Audio,Spreadsheet: Speaker,Spreadsheet: Speaker illusion,Spreadsheet: Speaker gender,Spreadsheet: Variety,Spreadsheet: Political orientation,Spreadsheet: Stimulus number,Spreadsheet: Stimulus1,Spreadsheet: Stimulus2,Spreadsheet: Stimulus3,Spreadsheet: Stimulus4,Spreadsheet: Stimulus5,Spreadsheet: Stimulus6,Spreadsheet: Attention Check,Spreadsheet: Correct,Spreadsheet: ,Manipulation: Spreadsheet,Manipulation: Speaker Gender,Store: Progress,Store: Attention Check,Store: Test,Store: Feedback,Store: Attention Check Redirect,Store: Content Attention Check
321,1719844448633,01/07/2024 14:34:08,1719851648633,2,01/07/2024 18:34:08,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,4,Trial2,Screen 1,3qmt4n,1,info,audio started,16.5,0,16.5,16.5,0,16.5,0,16.5,0,0,,Audio Clip,Audio Clip,2,object-1893,,Trial2,ExpSpkr1_st,HUWA01_st_A6.mp3,ExpSpkr1,**Politiker/-in 5**,f,st,r,6,**redegewandt**,**intelligent**,**charismatisch**,**überzeugend**,**begeisternd**,**sympathisch**,**sieben**,7,,,Female,40,100,,4,2,wir
322,1719844463002,01/07/2024 14:34:23,1719851663002,2,01/07/2024 18:34:23,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,4,Trial2,Screen 1,3qmt4n,1,info,audio finished,14397.599999976112,14383.599999999977,14397.599999976112,14397.599999976112,14383.599999999977,14397.599999976112,0,14397.599999976112,0,0,,Audio Clip,Audio Clip,2,object-1893,,Trial2,ExpSpkr1_st,HUWA01_st_A6.mp3,ExpSpkr1,**Politiker/-in 5**,f,st,r,6,**redegewandt**,**intelligent**,**charismatisch**,**überzeugend**,**begeisternd**,**sympathisch**,**sieben**,7,,,Female,40,100,,4,2,wir
323,1719844503788,01/07/2024 14:35:03,1719851703788,2,01/07/2024 18:35:03,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,4,Trial2,Screen 1,3qmt4n,1,continue,,55184.19999999984,55167.39999999991,55184.19999999984,55184.19999999984,55167.39999999991,55184.19999999984,0,55184.19999999984,0,0,,Click To Continue,Continue Button,4,object-1895,,Trial2,ExpSpkr1_st,HUWA01_st_A6.mp3,ExpSpkr1,**Politiker/-in 5**,f,st,r,6,**redegewandt**,**intelligent**,**charismatisch**,**überzeugend**,**begeisternd**,**sympathisch**,**sieben**,7,,,Female,40,100,,4,2,wir
324,1719844503794,01/07/2024 14:35:03,1719851703794,2,01/07/2024 18:35:03,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,4,Trial2,Screen 1,3qmt4n,1,response,7,2850.0999999999767,55167.39999999991,55184.19999999984,2850.0999999999767,55167.39999999991,55184.19999999984,1,2850.0999999999767,52334.09999999986,0,,Rating Scale,RatingScale_Stimulus1,3,object-1894,,Trial2,ExpSpkr1_st,HUWA01_st_A6.mp3,ExpSpkr1,**Politiker/-in 5**,f,st,r,6,**redegewandt**,**intelligent**,**charismatisch**,**überzeugend**,**begeisternd**,**sympathisch**,**sieben**,7,,,Female,40,100,,4,2,wir
325,1719844503795,01/07/2024 14:35:03,1719851703795,2,01/07/2024 18:35:03,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,4,Trial2,Screen 1,3qmt4n,1,response,7,3316.6999999999534,55167.39999999991,55184.19999999984,3316.6999999999534,55167.39999999991,55184.19999999984,1,3316.6999999999534,51867.49999999988,0,AttentionCheck,Rating Scale,RatingScale_AttentionCheck,6,object-1897,,Trial2,ExpSpkr1_st,HUWA01_st_A6.mp3,ExpSpkr1,**Politiker/-in 5**,f,st,r,6,**redegewandt**,**intelligent**,**charismatisch**,**überzeugend**,**begeisternd**,**sympathisch**,**sieben**,7,,,Female,40,100,,4,2,wir
326,1719844503797,01/07/2024 14:35:03,1719851703797,2,01/07/2024 18:35:03,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,4,Trial2,Screen 1,3qmt4n,1,response,7,3866.79999999993,55167.39999999991,55184.19999999984,3866.79999999993,55167.39999999991,55184.19999999984,1,3866.79999999993,51317.39999999991,0,,Rating Scale,RatingScale_Stimulus2,8,object-1899,,Trial2,ExpSpkr1_st,HUWA01_st_A6.mp3,ExpSpkr1,**Politiker/-in 5**,f,st,r,6,**redegewandt**,**intelligent**,**charismatisch**,**überzeugend**,**begeisternd**,**sympathisch**,**sieben**,7,,,Female,40,100,,4,2,wir
327,1719844503799,01/07/2024 14:35:03,1719851703799,2,01/07/2024 18:35:03,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,4,Trial2,Screen 1,3qmt4n,1,response,7,29267.099999999977,55167.39999999991,55184.19999999984,29267.099999999977,55167.39999999991,55184.19999999984,1,29267.099999999977,25917.09999999986,0,,Rating Scale,RatingScale_Stimulus3,10,object-1901,,Trial2,ExpSpkr1_st,HUWA01_st_A6.mp3,ExpSpkr1,**Politiker/-in 5**,f,st,r,6,**redegewandt**,**intelligent**,**charismatisch**,**überzeugend**,**begeisternd**,**sympathisch**,**sieben**,7,,,Female,40,100,,4,2,wir
328,1719844503801,01/07/2024 14:35:03,1719851703801,2,01/07/2024 18:35:03,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,4,Trial2,Screen 1,3qmt4n,1,response,6,48834,55167.39999999991,55184.19999999984,48834,55167.39999999991,55184.19999999984,0,48834,6350.199999999837,0,,Rating Scale,RatingScale_Stimulus4,14,object-1905,,Trial2,ExpSpkr1_st,HUWA01_st_A6.mp3,ExpSpkr1,**Politiker/-in 5**,f,st,r,6,**redegewandt**,**intelligent**,**charismatisch**,**überzeugend**,**begeisternd**,**sympathisch**,**sieben**,7,,,Female,40,100,,4,2,wir
329,1719844503803,01/07/2024 14:35:03,1719851703803,2,01/07/2024 18:35:03,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,4,Trial2,Screen 1,3qmt4n,1,response,7,48117.29999999993,55167.39999999991,55184.19999999984,48117.29999999993,55167.39999999991,55184.19999999984,1,48117.29999999993,7066.899999999907,0,,Rating Scale,RatingScale_Stimulus5,16,object-1907,,Trial2,ExpSpkr1_st,HUWA01_st_A6.mp3,ExpSpkr1,**Politiker/-in 5**,f,st,r,6,**redegewandt**,**intelligent**,**charismatisch**,**überzeugend**,**begeisternd**,**sympathisch**,**sieben**,7,,,Female,40,100,,4,2,wir
330,1719844503805,01/07/2024 14:35:03,1719851703805,2,01/07/2024 18:35:03,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,4,Trial2,Screen 1,3qmt4n,1,response,7,52050.5,55167.39999999991,55184.19999999984,52050.5,55167.39999999991,55184.19999999984,1,52050.5,3133.699999999837,0,ResponseProgress,Rating Scale,RatingScale_Stimulus6,26,object-1917,,Trial2,ExpSpkr1_st,HUWA01_st_A6.mp3,ExpSpkr1,**Politiker/-in 5**,f,st,r,6,**redegewandt**,**intelligent**,**charismatisch**,**überzeugend**,**begeisternd**,**sympathisch**,**sieben**,7,,,Female,41,100,,4,2,wir
331,1719844503820,01/07/2024 14:35:03,1719851703820,2,01/07/2024 18:35:03,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial3,Screen 1,9xvpam,1,info,audio started,16.79999999993015,0,16.79999999993015,16.79999999993015,0,16.79999999993015,0,16.79999999993015,0,0,,Audio Clip,Audio Clip,2,object-1921,,Trial3,ExpSpkr2_non-st,RAMA19_non-st_A6.mp3,ExpSpkr2,**Politiker/-in 7**,f,non-st,r,6,**charismatisch**,**redegewandt**,**begeisternd**,**intelligent**,**überzeugend**,**sympathisch**,**sieben**,7,,,Female,41,100,,4,2,wir
332,1719844512235,01/07/2024 14:35:12,1719851712235,2,01/07/2024 18:35:12,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial3,Screen 1,9xvpam,1,continue,,8463.099999952363,8450,8463.099999952363,8463.099999952363,8450,8463.099999952363,0,8463.099999952363,0,0,,Click To Continue,Continue Button,4,object-1923,,Trial3,ExpSpkr2_non-st,RAMA19_non-st_A6.mp3,ExpSpkr2,**Politiker/-in 7**,f,non-st,r,6,**charismatisch**,**redegewandt**,**begeisternd**,**intelligent**,**überzeugend**,**sympathisch**,**sieben**,7,,,Female,41,100,,4,2,wir
333,1719844512238,01/07/2024 14:35:12,1719851712238,2,01/07/2024 18:35:12,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial3,Screen 1,9xvpam,1,response,7,2683.3000000000466,8450,8465.999999928521,2683.3000000000466,8450,8465.999999928521,1,2683.3000000000466,5782.699999928474,0,,Rating Scale,RatingScale_Stimulus1,3,object-1922,,Trial3,ExpSpkr2_non-st,RAMA19_non-st_A6.mp3,ExpSpkr2,**Politiker/-in 7**,f,non-st,r,6,**charismatisch**,**redegewandt**,**begeisternd**,**intelligent**,**überzeugend**,**sympathisch**,**sieben**,7,,,Female,41,100,,4,2,wir
334,1719844512241,01/07/2024 14:35:12,1719851712241,2,01/07/2024 18:35:12,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial3,Screen 1,9xvpam,1,response,7,3200,8450,8466.599999999977,3200,8450,8466.599999999977,1,3200,5266.599999999977,0,,Rating Scale,RatingScale_Stimulus2,6,object-1925,,Trial3,ExpSpkr2_non-st,RAMA19_non-st_A6.mp3,ExpSpkr2,**Politiker/-in 7**,f,non-st,r,6,**charismatisch**,**redegewandt**,**begeisternd**,**intelligent**,**überzeugend**,**sympathisch**,**sieben**,7,,,Female,41,100,,4,2,wir
335,1719844512243,01/07/2024 14:35:12,1719851712243,2,01/07/2024 18:35:12,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial3,Screen 1,9xvpam,1,response,7,3666.70000000007,8450,8466.599999999977,3666.70000000007,8450,8466.599999999977,1,3666.70000000007,4799.899999999907,0,AttentionCheck,Rating Scale,RatingScale_AttentionCheck,8,object-1927,,Trial3,ExpSpkr2_non-st,RAMA19_non-st_A6.mp3,ExpSpkr2,**Politiker/-in 7**,f,non-st,r,6,**charismatisch**,**redegewandt**,**begeisternd**,**intelligent**,**überzeugend**,**sympathisch**,**sieben**,7,,,Female,41,100,,4,2,wir
336,1719844512245,01/07/2024 14:35:12,1719851712245,2,01/07/2024 18:35:12,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial3,Screen 1,9xvpam,1,response,7,4133.300000000047,8450,8466.599999999977,4133.300000000047,8450,8466.599999999977,1,4133.300000000047,4333.29999999993,0,,Rating Scale,RatingScale_Stimulus3,10,object-1929,,Trial3,ExpSpkr2_non-st,RAMA19_non-st_A6.mp3,ExpSpkr2,**Politiker/-in 7**,f,non-st,r,6,**charismatisch**,**redegewandt**,**begeisternd**,**intelligent**,**überzeugend**,**sympathisch**,**sieben**,7,,,Female,41,100,,4,2,wir
337,1719844512247,01/07/2024 14:35:12,1719851712247,2,01/07/2024 18:35:12,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial3,Screen 1,9xvpam,1,response,7,5033.300000000047,8450,8466.599999999977,5033.300000000047,8450,8466.599999999977,1,5033.300000000047,3433.29999999993,0,,Rating Scale,RatingScale_Stimulus4,14,object-1933,,Trial3,ExpSpkr2_non-st,RAMA19_non-st_A6.mp3,ExpSpkr2,**Politiker/-in 7**,f,non-st,r,6,**charismatisch**,**redegewandt**,**begeisternd**,**intelligent**,**überzeugend**,**sympathisch**,**sieben**,7,,,Female,41,100,,4,2,wir
338,1719844512249,01/07/2024 14:35:12,1719851712249,2,01/07/2024 18:35:12,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial3,Screen 1,9xvpam,1,response,7,5566.600000000093,8450,8466.599999999977,5566.600000000093,8450,8466.599999999977,1,5566.600000000093,2899.9999999998836,0,,Rating Scale,RatingScale_Stimulus5,16,object-1935,,Trial3,ExpSpkr2_non-st,RAMA19_non-st_A6.mp3,ExpSpkr2,**Politiker/-in 7**,f,non-st,r,6,**charismatisch**,**redegewandt**,**begeisternd**,**intelligent**,**überzeugend**,**sympathisch**,**sieben**,7,,,Female,41,100,,4,2,wir
339,1719844512252,01/07/2024 14:35:12,1719851712252,2,01/07/2024 18:35:12,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial3,Screen 1,9xvpam,1,response,7,6883.300000000047,8450,8466.599999999977,6883.300000000047,8450,8466.599999999977,1,6883.300000000047,1583.2999999999302,0,ResponseProgress,Rating Scale,RatingScale_Stimulus6,26,object-1945,,Trial3,ExpSpkr2_non-st,RAMA19_non-st_A6.mp3,ExpSpkr2,**Politiker/-in 7**,f,non-st,r,6,**charismatisch**,**redegewandt**,**begeisternd**,**intelligent**,**überzeugend**,**sympathisch**,**sieben**,7,,,Female,42,100,,4,2,wir
340,1719844519233,01/07/2024 14:35:19,1719851719233,2,01/07/2024 18:35:19,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial3,Screen 1,9xvpam,1,info,audio finished,15461.800000000047,15450.20000000007,15461.800000000047,15461.800000000047,15450.20000000007,15461.800000000047,0,15461.800000000047,0,0,,Audio Clip,Audio Clip,2,object-1921,,Trial3,ExpSpkr2_non-st,RAMA19_non-st_A6.mp3,ExpSpkr2,**Politiker/-in 7**,f,non-st,r,6,**charismatisch**,**redegewandt**,**begeisternd**,**intelligent**,**überzeugend**,**sympathisch**,**sieben**,7,,,Female,42,100,,4,2,wir
341,1719844519249,01/07/2024 14:35:19,1719851719249,2,01/07/2024 18:35:19,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial2,Screen 1,3qmt4n,1,info,audio started,16.70000000006985,0,16.70000000006985,16.70000000006985,0,16.70000000006985,0,16.70000000006985,0,0,,Audio Clip,Audio Clip,2,object-1893,,Trial2,ExpSpkr3_st,VLDE11_st_A2.mp3,ExpSpkr3,**Politiker/-in 9**,f,st,l,2,**redegewandt**,**begeisternd**,**überzeugend**,**intelligent**,**charismatisch**,**sympathisch**,**vier**,4,,,Female,42,100,,4,2,wir
342,1719844529745,01/07/2024 14:35:29,1719851729745,2,01/07/2024 18:35:29,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial2,Screen 1,3qmt4n,1,info,audio finished,10523.200000023819,10516.599999999977,10523.200000023819,10523.200000023819,10516.599999999977,10523.200000023819,0,10523.200000023819,0,0,,Audio Clip,Audio Clip,2,object-1893,,Trial2,ExpSpkr3_st,VLDE11_st_A2.mp3,ExpSpkr3,**Politiker/-in 9**,f,st,l,2,**redegewandt**,**begeisternd**,**überzeugend**,**intelligent**,**charismatisch**,**sympathisch**,**vier**,4,,,Female,42,100,,4,2,wir
343,1719844529922,01/07/2024 14:35:29,1719851729922,2,01/07/2024 18:35:29,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial2,Screen 1,3qmt4n,1,continue,,10700.599999999977,10699.900000000023,10700.599999999977,10700.599999999977,10699.900000000023,10700.599999999977,0,10700.599999999977,0,0,,Click To Continue,Continue Button,4,object-1895,,Trial2,ExpSpkr3_st,VLDE11_st_A2.mp3,ExpSpkr3,**Politiker/-in 9**,f,st,l,2,**redegewandt**,**begeisternd**,**überzeugend**,**intelligent**,**charismatisch**,**sympathisch**,**vier**,4,,,Female,42,100,,4,2,wir
344,1719844529924,01/07/2024 14:35:29,1719851729924,2,01/07/2024 18:35:29,86579,59,task-v697,,38652994,280475315358931,11344289,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1920x1080,1920x919,End study,,0,"Audio evaluation only male, only female",70,Speaker Gender F,pass,,,Consent given,,,Demographics,Audio evaluation female,Origin & authenticity female,,End study,,,Audio check female,pass,,,,,F_1,,$${CounterbalanceFemale},Female,F_1,5,Trial2,Screen 1,3qmt4n,1,response,4,3566.5,10699.900000000023,10702.499999976135,3566.5,10699.900000000023,10702.499999976135,1,3566.5,7135.999999976135,0,,Rating Scale,RatingScale_Stimulus1,3,object-1894,,Trial2,ExpSpkr3_st,VLDE11_st_A2.mp3,ExpSpkr3,**Politiker/-in 9**,f,st,l,2,**redegewandt**,**begeisternd**,**überzeugend**,**intelligent**,**charismatisch**,**sympathisch**,**vier**,4,,,Female,42,100,,4,2,wir
